[Header]
Application Name	LabSolutions
Version	5.82
Data File Name	C:\LabSolutions\Data\A Legan\Data\gcd files\data_before_FS19\LadderwithIS_nov_14.gcd
Output Date	4/15/2022
Output Time	7:45:44 AM

[File Information]
Type	Data File
Generated	11/15/2018 12:15:58 PM
Generated by	Administrator
Modified	11/15/2018 1:20:55 PM
Modified by	Administrator

[Sample Information]
Operator Name	Administrator
Acquired	11/15/2018 12:20:51 PM
Sample Type	0:Unknown
Level	0
Sample Name	ladder w/ IS
Sample ID	ladder w/ IS
ISTD Amount1	1
ISTD Amount2	1
ISTD Amount3	1
ISTD Amount4	1
ISTD Amount5	1
ISTD Amount6	1
ISTD Amount7	1
ISTD Amount8	1
ISTD Amount9	1
ISTD Amount10	1
ISTD Amount11	1
ISTD Amount12	1
ISTD Amount13	1
ISTD Amount14	1
ISTD Amount15	1
ISTD Amount16	1
ISTD Amount17	1
ISTD Amount18	1
ISTD Amount19	1
ISTD Amount20	1
ISTD Amount21	1
ISTD Amount22	1
ISTD Amount23	1
ISTD Amount24	1
ISTD Amount25	1
ISTD Amount26	1
ISTD Amount27	1
ISTD Amount28	1
ISTD Amount29	1
ISTD Amount30	1
ISTD Amount31	1
ISTD Amount32	1
Sample Amount	1
Dilution Factor	1
Vial#	16
Injection Volume	1
Injection Count	1
Bar Code	

[Original Files]
Data File	C:\LabSolutions\Data\A Legan\data\LadderwithIS_nov_14.gcd
Method File	C:\LabSolutions\Data\A Legan\AWL Nov 6 ladder.gcm
Batch File	C:\LabSolutions\Data\A Legan\batch_AWL_nov14_overnight.gcb
Report Format File	C:\LabSolutions\System\DEFAULT.lsr

[File Description]


[Configuration]
Instrument Name	GC-2014
Instrument #	1
Line #	1
# of Detectors	1
Detector ID	DET#1
Detector Name	SFID1
# of Channels	1

[Peak Table(Ch1)]
# of Peaks	69
Peak#	R.Time	I.Time	F.Time	Area	Height	A/H	Conc.	Mark	ID#	Name	k'	Plate #	Plate Ht.	Tailing	Resolution	Sep.Factor	Area Ratio	Height Ratio	Conc. %	Norm Conc.
7.56183	779
7.56250	772
7.56317	764
7.56383	757
7.56450	750
7.56517	743
7.56583	736
7.56650	728
7.56717	721
7.56783	714
7.56850	707
7.56917	700
7.56983	693
7.57050	686
7.57117	679
7.57183	673
7.57250	666
7.57317	659
7.57383	652
7.57450	646
7.57517	639
7.57583	633
7.57650	627
7.57717	621
7.57783	615
7.57850	609
7.57917	603
7.57983	597
7.58050	591
7.58117	586
7.58183	580
7.58250	575
7.58317	570
7.58383	565
7.58450	560
7.58517	555
7.58583	550
7.58650	545
7.58717	541
7.58783	536
7.58850	532
7.58917	528
7.58983	524
7.59050	520
7.59117	516
7.59183	512
7.59250	509
7.59317	505
7.59383	501
7.59450	498
7.59517	495
7.59583	492
7.59650	489
7.59717	486
7.59783	483
7.59850	480
7.59917	478
7.59983	475
7.60050	473
7.60117	471
7.60183	468
7.60250	466
7.60317	465
7.60383	463
7.60450	461
7.60517	460
7.60583	459
7.60650	457
7.60717	456
7.60783	455
7.60850	455
7.60917	454
7.60983	454
7.61050	453
7.61117	453
7.61183	453
7.61250	453
7.61317	453
7.61383	454
7.61450	454
7.61517	455
7.61583	456
7.61650	456
7.61717	458
7.61783	459
7.61850	460
7.61917	462
7.61983	464
7.62050	465
7.62117	467
7.62183	469
7.62250	471
7.62317	474
7.62383	476
7.62450	478
7.62517	480
7.62583	483
7.62650	485
7.62717	488
7.62783	490
7.62850	493
7.62917	495
7.62983	498
7.63050	500
7.63117	503
7.63183	505
7.63250	507
7.63317	509
7.63383	512
7.63450	514
7.63517	516
7.63583	518
7.63650	520
7.63717	522
7.63783	523
7.63850	525
7.63917	526
7.63983	528
7.64050	529
7.64117	530
7.64183	532
7.64250	533
7.64317	533
7.64383	534
7.64450	535
7.64517	535
7.64583	536
7.64650	536
7.64717	536
7.64783	536
7.64850	536
7.64917	536
7.64983	536
7.65050	536
7.65117	536
7.65183	535
7.65250	535
7.65317	534
7.65383	534
7.65450	533
7.65517	533
7.65583	532
7.65650	531
7.65717	530
7.65783	529
7.65850	528
7.65917	527
7.65983	526
7.66050	525
7.66117	524
7.66183	523
7.66250	522
7.66317	521
7.66383	520
7.66450	518
7.66517	517
7.66583	516
7.66650	515
7.66717	514
7.66783	512
7.66850	511
7.66917	510
7.66983	508
7.67050	507
7.67117	506
7.67183	504
7.67250	503
7.67317	502
7.67383	500
7.67450	499
7.67517	497
7.67583	496
7.67650	495
7.67717	493
7.67783	492
7.67850	490
7.67917	489
7.67983	488
7.68050	486
7.68117	485
7.68183	484
7.68250	482
7.68317	481
7.68383	480
7.68450	479
7.68517	477
7.68583	476
7.68650	475
7.68717	474
7.68783	472
7.68850	471
7.68917	470
7.68983	469
7.69050	468
7.69117	466
7.69183	465
7.69250	464
7.69317	463
7.69383	462
7.69450	461
7.69517	460
7.69583	459
7.69650	457
7.69717	456
7.69783	455
7.69850	454
7.69917	453
7.69983	452
7.70050	451
7.70117	450
7.70183	449
7.70250	448
7.70317	447
7.70383	446
7.70450	445
7.70517	444
7.70583	443
7.70650	442
7.70717	441
7.70783	440
7.70850	439
7.70917	438
7.70983	437
7.71050	436
7.71117	436
7.71183	435
7.71250	434
7.71317	433
7.71383	432
7.71450	431
7.71517	431
7.71583	430
7.71650	429
7.71717	428
7.71783	428
7.71850	427
7.71917	426
7.71983	425
7.72050	425
7.72117	424
7.72183	423
7.72250	423
7.72317	422
7.72383	421
7.72450	420
7.72517	420
7.72583	419
7.72650	419
7.72717	418
7.72783	417
7.72850	417
7.72917	416
7.72983	415
7.73050	414
7.73117	414
7.73183	413
7.73250	413
7.73317	412
7.73383	411
7.73450	411
7.73517	410
7.73583	410
7.73650	409
7.73717	409
7.73783	409
7.73850	408
7.73917	408
7.73983	407
7.74050	407
7.74117	407
7.74183	407
7.74250	406
7.74317	406
7.74383	406
7.74450	406
7.74517	405
7.74583	405
7.74650	405
7.74717	405
7.74783	405
7.74850	405
7.74917	404
7.74983	404
7.75050	404
7.75117	404
7.75183	404
7.75250	404
7.75317	404
7.75383	404
7.75450	404
7.75517	404
7.75583	404
7.75650	404
7.75717	404
7.75783	404
7.75850	404
7.75917	404
7.75983	404
7.76050	404
7.76117	404
7.76183	404
7.76250	404
7.76317	404
7.76383	404
7.76450	404
7.76517	404
7.76583	404
7.76650	404
7.76717	404
7.76783	404
7.76850	404
7.76917	404
7.76983	404
7.77050	404
7.77117	404
7.77183	404
7.77250	404
7.77317	404
7.77383	404
7.77450	404
7.77517	404
7.77583	404
7.77650	404
7.77717	404
7.77783	404
7.77850	404
7.77917	404
7.77983	404
7.78050	404
7.78117	404
7.78183	404
7.78250	404
7.78317	404
7.78383	403
7.78450	403
7.78517	403
7.78583	403
7.78650	403
7.78717	403
7.78783	403
7.78850	403
7.78917	403
7.78983	403
7.79050	403
7.79117	403
7.79183	403
7.79250	403
7.79317	403
7.79383	403
7.79450	403
7.79517	403
7.79583	403
7.79650	403
7.79717	403
7.79783	403
7.79850	403
7.79917	403
7.79983	403
7.80050	403
7.80117	404
7.80183	404
7.80250	404
7.80317	404
7.80383	404
7.80450	404
7.80517	404
7.80583	404
7.80650	404
7.80717	404
7.80783	404
7.80850	404
7.80917	404
7.80983	404
7.81050	404
7.81117	404
7.81183	404
7.81250	404
7.81317	404
7.81383	405
7.81450	405
7.81517	405
7.81583	405
7.81650	405
7.81717	405
7.81783	405
7.81850	405
7.81917	405
7.81983	405
7.82050	405
7.82117	405
7.82183	405
7.82250	405
7.82317	405
7.82383	405
7.82450	405
7.82517	405
7.82583	405
7.82650	405
7.82717	405
7.82783	405
7.82850	405
7.82917	405
7.82983	405
7.83050	405
7.83117	406
7.83183	406
7.83250	406
7.83317	406
7.83383	406
7.83450	406
7.83517	407
7.83583	407
7.83650	407
7.83717	407
7.83783	408
7.83850	408
7.83917	408
7.83983	408
7.84050	409
7.84117	409
7.84183	409
7.84250	410
7.84317	410
7.84383	411
7.84450	411
7.84517	412
7.84583	412
7.84650	413
7.84717	413
7.84783	414
7.84850	414
7.84917	415
7.84983	415
7.85050	416
7.85117	416
7.85183	417
7.85250	417
7.85317	418
7.85383	418
7.85450	419
7.85517	419
7.85583	420
7.85650	420
7.85717	421
7.85783	421
7.85850	422
7.85917	422
7.85983	422
7.86050	423
7.86117	423
7.86183	424
7.86250	424
7.86317	424
7.86383	425
7.86450	425
7.86517	425
7.86583	425
7.86650	426
7.86717	426
7.86783	426
7.86850	426
7.86917	426
7.86983	426
7.87050	426
7.87117	426
7.87183	426
7.87250	426
7.87317	426
7.87383	426
7.87450	426
7.87517	426
7.87583	426
7.87650	426
7.87717	426
7.87783	426
7.87850	426
7.87917	426
7.87983	426
7.88050	425
7.88117	425
7.88183	426
7.88250	426
7.88317	426
7.88383	426
7.88450	426
7.88517	426
7.88583	426
7.88650	426
7.88717	426
7.88783	427
7.88850	427
7.88917	427
7.88983	428
7.89050	428
7.89117	428
7.89183	429
7.89250	429
7.89317	430
7.89383	431
7.89450	431
7.89517	432
7.89583	433
7.89650	434
7.89717	434
7.89783	435
7.89850	436
7.89917	438
7.89983	439
7.90050	440
7.90117	441
7.90183	443
7.90250	444
7.90317	446
7.90383	447
7.90450	449
7.90517	451
7.90583	452
7.90650	454
7.90717	456
7.90783	458
7.90850	460
7.90917	462
7.90983	464
7.91050	467
7.91117	469
7.91183	471
7.91250	473
7.91317	476
7.91383	478
7.91450	481
7.91517	483
7.91583	486
7.91650	488
7.91717	491
7.91783	493
7.91850	495
7.91917	498
7.91983	500
7.92050	503
7.92117	505
7.92183	508
7.92250	510
7.92317	512
7.92383	514
7.92450	516
7.92517	518
7.92583	520
7.92650	522
7.92717	524
7.92783	526
7.92850	528
7.92917	529
7.92983	531
7.93050	532
7.93117	533
7.93183	534
7.93250	535
7.93317	536
7.93383	537
7.93450	537
7.93517	538
7.93583	538
7.93650	539
7.93717	539
7.93783	539
7.93850	539
7.93917	539
7.93983	538
7.94050	538
7.94117	538
7.94183	537
7.94250	537
7.94317	536
7.94383	535
7.94450	535
7.94517	534
7.94583	533
7.94650	532
7.94717	531
7.94783	530
7.94850	529
7.94917	528
7.94983	527
7.95050	526
7.95117	525
7.95183	523
7.95250	522
7.95317	521
7.95383	520
7.95450	519
7.95517	517
7.95583	516
7.95650	515
7.95717	514
7.95783	513
7.95850	511
7.95917	510
7.95983	509
7.96050	508
7.96117	507
7.96183	506
7.96250	505
7.96317	505
7.96383	504
7.96450	503
7.96517	503
7.96583	502
7.96650	502
7.96717	502
7.96783	502
7.96850	503
7.96917	504
7.96983	505
7.97050	506
7.97117	508
7.97183	510
7.97250	513
7.97317	517
7.97383	521
7.97450	527
7.97517	533
7.97583	540
7.97650	549
7.97717	559
7.97783	570
7.97850	584
7.97917	599
7.97983	617
7.98050	638
7.98117	661
7.98183	688
7.98250	719
7.98317	754
7.98383	794
7.98450	840
7.98517	891
7.98583	949
7.98650	1014
7.98717	1088
7.98783	1169
7.98850	1261
7.98917	1363
7.98983	1475
7.99050	1600
7.99117	1737
7.99183	1889
7.99250	2055
7.99317	2236
7.99383	2435
7.99450	2652
7.99517	2889
7.99583	3146
7.99650	3424
7.99717	3726
7.99783	4052
7.99850	4404
7.99917	4783
7.99983	5190
8.00050	5627
8.00117	6096
8.00183	6597
8.00250	7133
8.00317	7705
8.00383	8314
8.00450	8964
8.00517	9655
8.00583	10390
8.00650	11170
8.00717	11998
8.00783	12876
8.00850	13805
8.00917	14787
8.00983	15822
8.01050	16912
8.01117	18058
8.01183	19260
8.01250	20520
8.01317	21839
8.01383	23218
8.01450	24660
8.01517	26164
8.01583	27732
8.01650	29366
8.01717	31067
8.01783	32837
8.01850	34679
8.01917	36593
8.01983	38580
8.02050	40643
8.02117	42782
8.02183	44997
8.02250	47288
8.02317	49656
8.02383	52100
8.02450	54622
8.02517	57223
8.02583	59902
8.02650	62659
8.02717	65495
8.02783	68408
8.02850	71399
8.02917	74466
8.02983	77608
8.03050	80826
8.03117	84123
8.03183	87499
8.03250	90959
8.03317	94504
8.03383	98137
8.03450	101860
8.03517	105672
8.03583	109576
8.03650	113570
8.03717	117655
8.03783	121830
8.03850	126095
8.03917	130447
8.03983	134887
8.04050	139414
8.04117	144026
8.04183	148721
8.04250	153498
8.04317	158358
8.04383	163300
8.04450	168323
8.04517	173428
8.04583	178615
8.04650	183885
8.04717	189234
8.04783	194662
8.04850	200166
8.04917	205744
8.04983	211392
8.05050	217107
8.05117	222888
8.05183	228733
8.05250	234641
8.05317	240611
8.05383	246641
8.05450	252729
8.05517	258870
8.05583	265059
8.05650	271291
8.05717	277559
8.05783	283855
8.05850	290171
8.05917	296490
8.05983	302800
8.06050	309087
8.06117	315334
8.06183	321523
8.06250	327636
8.06317	333648
8.06383	339534
8.06450	345265
8.06517	350811
8.06583	356138
8.06650	361212
8.06717	365999
8.06783	370463
8.06850	374571
8.06917	378296
8.06983	381610
8.07050	384492
8.07117	386927
8.07183	388905
8.07250	390420
8.07317	391469
8.07383	392057
8.07450	392191
8.07517	391882
8.07583	391144
8.07650	389994
8.07717	388452
8.07783	386536
8.07850	384268
8.07917	381670
8.07983	378761
8.08050	375565
8.08117	372102
8.08183	368392
8.08250	364457
8.08317	360316
8.08383	355987
8.08450	351488
8.08517	346838
8.08583	342052
8.08650	337146
8.08717	332135
8.08783	327033
8.08850	321853
8.08917	316607
8.08983	311308
8.09050	305965
8.09117	300591
8.09183	295193
8.09250	289781
8.09317	284363
8.09383	278948
8.09450	273542
8.09517	268151
8.09583	262783
8.09650	257443
8.09717	252136
8.09783	246867
8.09850	241640
8.09917	236460
8.09983	231330
8.10050	226254
8.10117	221234
8.10183	216274
8.10250	211375
8.10317	206541
8.10383	201773
8.10450	197073
8.10517	192442
8.10583	187882
8.10650	183394
8.10717	178978
8.10783	174636
8.10850	170369
8.10917	166176
8.10983	162058
8.11050	158015
8.11117	154048
8.11183	150156
8.11250	146339
8.11317	142598
8.11383	138931
8.11450	135338
8.11517	131820
8.11583	128375
8.11650	125003
8.11717	121703
8.11783	118474
8.11850	115317
8.11917	112229
8.11983	109211
8.12050	106261
8.12117	103378
8.12183	100562
8.12250	97811
8.12317	95125
8.12383	92503
8.12450	89944
8.12517	87446
8.12583	85008
8.12650	82631
8.12717	80312
8.12783	78050
8.12850	75845
8.12917	73695
8.12983	71600
8.13050	69558
8.13117	67569
8.13183	65630
8.13250	63742
8.13317	61903
8.13383	60113
8.13450	58369
8.13517	56672
8.13583	55019
8.13650	53411
8.13717	51846
8.13783	50324
8.13850	48842
8.13917	47401
8.13983	46000
8.14050	44637
8.14117	43311
8.14183	42022
8.14250	40769
8.14317	39551
8.14383	38367
8.14450	37217
8.14517	36098
8.14583	35012
8.14650	33956
8.14717	32931
8.14783	31934
8.14850	30967
8.14917	30027
8.14983	29114
8.15050	28228
8.15117	27367
8.15183	26532
8.15250	25721
8.15317	24933
8.15383	24169
8.15450	23427
8.15517	22707
8.15583	22009
8.15650	21331
8.15717	20673
8.15783	20035
8.15850	19416
8.15917	18816
8.15983	18234
8.16050	17669
8.16117	17121
8.16183	16590
8.16250	16075
8.16317	15575
8.16383	15091
8.16450	14622
8.16517	14167
8.16583	13725
8.16650	13298
8.16717	12883
8.16783	12482
8.16850	12092
8.16917	11715
8.16983	11350
8.17050	10996
8.17117	10652
8.17183	10320
8.17250	9998
8.17317	9686
8.17383	9384
8.17450	9091
8.17517	8807
8.17583	8533
8.17650	8267
8.17717	8009
8.17783	7760
8.17850	7519
8.17917	7285
8.17983	7059
8.18050	6840
8.18117	6628
8.18183	6423
8.18250	6224
8.18317	6032
8.18383	5846
8.18450	5666
8.18517	5492
8.18583	5323
8.18650	5160
8.18717	5002
8.18783	4850
8.18850	4702
8.18917	4559
8.18983	4421
8.19050	4287
8.19117	4158
8.19183	4033
8.19250	3912
8.19317	3796
8.19383	3683
8.19450	3573
8.19517	3468
8.19583	3365
8.19650	3267
8.19717	3171
8.19783	3079
8.19850	2990
8.19917	2903
8.19983	2820
8.20050	2739
8.20117	2661
8.20183	2586
8.20250	2513
8.20317	2442
8.20383	2374
8.20450	2308
8.20517	2244
8.20583	2183
8.20650	2123
8.20717	2065
8.20783	2010
8.20850	1956
8.20917	1903
8.20983	1853
8.21050	1804
8.21117	1757
8.21183	1711
8.21250	1667
8.21317	1625
8.21383	1584
8.21450	1544
8.21517	1505
8.21583	1468
8.21650	1432
8.21717	1397
8.21783	1363
8.21850	1331
8.21917	1299
8.21983	1268
8.22050	1239
8.22117	1210
8.22183	1182
8.22250	1156
8.22317	1130
8.22383	1105
8.22450	1080
8.22517	1057
8.22583	1034
8.22650	1013
8.22717	991
8.22783	971
8.22850	951
8.22917	932
8.22983	914
8.23050	896
8.23117	879
8.23183	862
8.23250	846
8.23317	831
8.23383	816
8.23450	801
8.23517	787
8.23583	774
8.23650	761
8.23717	748
8.23783	736
8.23850	725
8.23917	713
8.23983	703
8.24050	692
8.24117	682
8.24183	672
8.24250	663
8.24317	654
8.24383	645
8.24450	637
8.24517	629
8.24583	621
8.24650	614
8.24717	607
8.24783	600
8.24850	594
8.24917	588
8.24983	582
8.25050	576
8.25117	571
8.25183	566
8.25250	561
8.25317	556
8.25383	552
8.25450	547
8.25517	543
8.25583	539
8.25650	536
8.25717	532
8.25783	529
8.25850	526
8.25917	523
8.25983	521
8.26050	518
8.26117	516
8.26183	513
8.26250	511
8.26317	509
8.26383	507
8.26450	505
8.26517	504
8.26583	502
8.26650	500
8.26717	499
8.26783	497
8.26850	496
8.26917	494
8.26983	493
8.27050	491
8.27117	490
8.27183	489
8.27250	487
8.27317	486
8.27383	485
8.27450	483
8.27517	482
8.27583	481
8.27650	479
8.27717	478
8.27783	477
8.27850	476
8.27917	474
8.27983	473
8.28050	471
8.28117	470
8.28183	469
8.28250	467
8.28317	466
8.28383	464
8.28450	463
8.28517	461
8.28583	459
8.28650	458
8.28717	456
8.28783	455
8.28850	453
8.28917	452
8.28983	450
8.29050	449
8.29117	447
8.29183	446
8.29250	444
8.29317	443
8.29383	441
8.29450	440
8.29517	438
8.29583	437
8.29650	435
8.29717	434
8.29783	432
8.29850	431
8.29917	430
8.29983	428
8.30050	427
8.30117	426
8.30183	424
8.30250	423
8.30317	422
8.30383	421
8.30450	419
8.30517	418
8.30583	417
8.30650	416
8.30717	414
8.30783	413
8.30850	412
8.30917	411
8.30983	410
8.31050	409
8.31117	408
8.31183	407
8.31250	406
8.31317	405
8.31383	405
8.31450	404
8.31517	403
8.31583	402
8.31650	402
8.31717	401
8.31783	400
8.31850	399
8.31917	399
8.31983	398
8.32050	397
8.32117	397
8.32183	396
8.32250	396
8.32317	395
8.32383	394
8.32450	394
8.32517	394
8.32583	393
8.32650	393
8.32717	392
8.32783	392
8.32850	392
8.32917	391
8.32983	391
8.33050	391
8.33117	390
8.33183	390
8.33250	390
8.33317	390
8.33383	390
8.33450	389
8.33517	389
8.33583	389
8.33650	389
8.33717	389
8.33783	389
8.33850	388
8.33917	388
8.33983	388
8.34050	388
8.34117	388
8.34183	388
8.34250	388
8.34317	388
8.34383	388
8.34450	388
8.34517	388
8.34583	388
8.34650	388
8.34717	388
8.34783	388
8.34850	389
8.34917	389
8.34983	389
8.35050	389
8.35117	389
8.35183	389
8.35250	389
8.35317	389
8.35383	389
8.35450	389
8.35517	390
8.35583	390
8.35650	390
8.35717	390
8.35783	390
8.35850	390
8.35917	391
8.35983	391
8.36050	391
8.36117	391
8.36183	391
8.36250	392
8.36317	392
8.36383	392
8.36450	392
8.36517	393
8.36583	393
8.36650	393
8.36717	393
8.36783	394
8.36850	394
8.36917	394
8.36983	394
8.37050	395
8.37117	395
8.37183	395
8.37250	395
8.37317	396
8.37383	396
8.37450	396
8.37517	396
8.37583	396
8.37650	397
8.37717	397
8.37783	397
8.37850	398
8.37917	398
8.37983	398
8.38050	398
8.38117	399
8.38183	399
8.38250	399
8.38317	399
8.38383	399
8.38450	399
8.38517	400
8.38583	400
8.38650	400
8.38717	400
8.38783	400
8.38850	400
8.38917	400
8.38983	400
8.39050	400
8.39117	400
8.39183	400
8.39250	400
8.39317	400
8.39383	400
8.39450	400
8.39517	400
8.39583	400
8.39650	400
8.39717	400
8.39783	401
8.39850	401
8.39917	401
8.39983	401
8.40050	401
8.40117	401
8.40183	401
8.40250	401
8.40317	401
8.40383	401
8.40450	401
8.40517	401
8.40583	401
8.40650	401
8.40717	401
8.40783	401
8.40850	401
8.40917	401
8.40983	401
8.41050	401
8.41117	401
8.41183	401
8.41250	401
8.41317	401
8.41383	401
8.41450	401
8.41517	401
8.41583	402
8.41650	402
8.41717	402
8.41783	402
8.41850	402
8.41917	402
8.41983	402
8.42050	402
8.42117	402
8.42183	402
8.42250	403
8.42317	403
8.42383	403
8.42450	403
8.42517	403
8.42583	403
8.42650	403
8.42717	403
8.42783	403
8.42850	403
8.42917	403
8.42983	403
8.43050	402
8.43117	402
8.43183	402
8.43250	402
8.43317	402
8.43383	402
8.43450	402
8.43517	402
8.43583	401
8.43650	401
8.43717	401
8.43783	401
8.43850	400
8.43917	400
8.43983	400
8.44050	400
8.44117	399
8.44183	399
8.44250	399
8.44317	399
8.44383	398
8.44450	398
8.44517	398
8.44583	397
8.44650	397
8.44717	397
8.44783	396
8.44850	396
8.44917	396
8.44983	396
8.45050	395
8.45117	395
8.45183	395
8.45250	395
8.45317	394
8.45383	394
8.45450	394
8.45517	394
8.45583	394
8.45650	393
8.45717	393
8.45783	393
8.45850	392
8.45917	392
8.45983	392
8.46050	392
8.46117	391
8.46183	391
8.46250	391
8.46317	390
8.46383	390
8.46450	390
8.46517	389
8.46583	389
8.46650	389
8.46717	388
8.46783	388
8.46850	388
8.46917	387
8.46983	387
8.47050	387
8.47117	386
8.47183	386
8.47250	386
8.47317	385
8.47383	385
8.47450	384
8.47517	384
8.47583	384
8.47650	383
8.47717	383
8.47783	383
8.47850	382
8.47917	382
8.47983	381
8.48050	381
8.48117	381
8.48183	380
8.48250	380
8.48317	380
8.48383	380
8.48450	379
8.48517	379
8.48583	379
8.48650	379
8.48717	379
8.48783	378
8.48850	378
8.48917	378
8.48983	378
8.49050	377
8.49117	377
8.49183	377
8.49250	377
8.49317	377
8.49383	377
8.49450	376
8.49517	376
8.49583	376
8.49650	376
8.49717	376
8.49783	376
8.49850	376
8.49917	376
8.49983	376
8.50050	376
8.50117	376
8.50183	376
8.50250	376
8.50317	376
8.50383	376
8.50450	376
8.50517	377
8.50583	377
8.50650	377
8.50717	377
8.50783	377
8.50850	378
8.50917	378
8.50983	378
8.51050	378
8.51117	378
8.51183	378
8.51250	379
8.51317	379
8.51383	379
8.51450	379
8.51517	379
8.51583	380
8.51650	380
8.51717	380
8.51783	380
8.51850	380
8.51917	381
8.51983	381
8.52050	381
8.52117	381
8.52183	381
8.52250	382
8.52317	382
8.52383	382
8.52450	382
8.52517	383
8.52583	383
8.52650	383
8.52717	384
8.52783	384
8.52850	384
8.52917	384
8.52983	385
8.53050	385
8.53117	385
8.53183	385
8.53250	385
8.53317	385
8.53383	385
8.53450	385
8.53517	385
8.53583	385
8.53650	385
8.53717	385
8.53783	385
8.53850	385
8.53917	385
8.53983	385
8.54050	385
8.54117	385
8.54183	385
8.54250	385
8.54317	384
8.54383	384
8.54450	384
8.54517	384
8.54583	384
8.54650	383
8.54717	383
8.54783	383
8.54850	383
8.54917	382
8.54983	382
8.55050	382
8.55117	381
8.55183	381
8.55250	380
8.55317	380
8.55383	380
8.55450	379
8.55517	379
8.55583	379
8.55650	378
8.55717	378
8.55783	378
8.55850	377
8.55917	377
8.55983	377
8.56050	376
8.56117	376
8.56183	375
8.56250	375
8.56317	374
8.56383	374
8.56450	374
8.56517	373
8.56583	373
8.56650	373
8.56717	372
8.56783	372
8.56850	372
8.56917	371
8.56983	371
8.57050	371
8.57117	370
8.57183	370
8.57250	370
8.57317	369
8.57383	369
8.57450	369
8.57517	369
8.57583	368
8.57650	368
8.57717	368
8.57783	368
8.57850	367
8.57917	367
8.57983	367
8.58050	367
8.58117	367
8.58183	367
8.58250	367
8.58317	367
8.58383	367
8.58450	367
8.58517	367
8.58583	367
8.58650	367
8.58717	367
8.58783	367
8.58850	367
8.58917	367
8.58983	367
8.59050	367
8.59117	367
8.59183	367
8.59250	367
8.59317	367
8.59383	367
8.59450	367
